Ubigeo,Departamento,Provincia,Distrito,Prov + Distrito,Pob. Rural ('000s),Pob. Urbana  ('000s),Education Centres Rural - 2019,Education Centres  Urban - 2019,Non-reading population 2017,Teachers - Elementary,Teachers - Secondary,Average Years of Study,Budget 2022 (S/ Mn),Expenses 2022 (S/ Mn),Income 2022 (S/ Mn),Distritos's suspicious money laundry operations 2022,People with cellphone 2022,People with internet 2022,Poverty (%),Men Illiteracy (#),Women Illiteracy (#),Agricultural Tipology 2,Area KM2,Discrimination %,*EC_Rural,*EC_Urban,*EC_SQKM,*Pop_Density,*Teachers_Pop,*Teachers_EC,*D_Month-Income_PerCapita - Pounds,*Pop_Total,*Illiteracy_Total,*Illiteracy_Pop,*Cel_Pop,*Int_Pop,Income_Zscore,_classPoverty (%),_class*D_Month-Income_PerCapita - Pounds,_class*EC_SQKM,_class*Illiteracy_Pop,_class*Teachers_EC,_classDiscrimination %,_classDistritos's suspicious money laundry operations 2022,_class*Cel_Pop,_class*Int_Pop,Vulnerability_Score,EC_SQKM_Category,Teachers_EC_SCategory,Total Education Centres - 2019,Poverty (%) Normalized
130802,LA LIBERTAD,PATAZ,BULDIBUYO,PATAZBULDIBUYO,2971,1108,26,4,420,31,57,6.3,32.85569,6.5727,9.1097,,2273.38,19.7,50.5,139,281,1.0,188.7735151,4.8,114.26923076923077,277.0,158.92059849660552,21.607904042255132,2.157391517528806,2.933333333333333,39.083047315518506,4079,420,0.10296641333660211,55.73375827408679,0.48296151017406225,-0.13724132606371103,1,1,1,1,1,0,0,1,1,7,Below Mean,Below Mean,30,63.06896551724137
130803,LA LIBERTAD,PATAZ,CHILLIA,PATAZCHILLIA,10365,2273,72,17,1708,149,150,5.7,152.6609,26.5377,29.6128,,6229.14,55.16,69.7,517,1191,0.0,254.4085116,4.8,143.95833333333334,133.7058823529412,349.83106280631216,49.67601091849633,2.365880677322361,3.359550561797753,41.0052223453078,12638,1708,0.1351479664503877,49.28896977369837,0.4364614654217439,-0.12300987533180446,1,1,0,0,0,0,0,1,1,4,Below Mean,Above Mean,89,86.71428571428572
130804,LA LIBERTAD,PATAZ,HUANCASPATA,PATAZHUANCASPATA,5124,1268,45,7,878,72,68,6.0,67.29737,9.6829,13.9644,,3301.72,23.64,57.5,236,642,0.0,198.6831861,4.8,113.86666666666666,181.14285714285714,261.7232037633405,32.17182150875524,2.1902377972465583,2.6923076923076925,38.231695869837296,6392,878,0.13735919899874843,51.65394242803504,0.36983729662077597,-0.1435445845947917,1,1,1,0,1,0,0,1,1,6,Below Mean,Below Mean,52,71.6896551724138
130805,LA LIBERTAD,PATAZ,HUAYLILLAS,PATAZHUAYLILLAS,751,477,7,3,126,12,9,6.5,19.48874,4.035,5.127800000000001,,933.78,0.0,52.2,49,77,0.0,76.0630162,4.8,107.28571428571429,159.0,131.46993768569487,16.14450834780333,1.710097719869707,2.1,73.07532573289903,1228,126,0.10260586319218241,76.04071661237785,0.0,0.11443161113765872,1,0,1,1,1,0,0,1,1,6,Below Mean,Below Mean,10,65.16256157635468
130806,LA LIBERTAD,PATAZ,HUAYO,PATAZHUAYO,3421,358,24,6,544,42,37,5.7,37.51958,9.909,10.1601,,2123.66,0.0,69.6,189,355,0.0,102.0305159,4.8,142.54166666666666,59.666666666666664,294.0296805850023,37.037938764357456,2.090500132310135,2.6333333333333333,47.049947075946015,3779,544,0.14395342683249537,56.1963482402752,0.0,-0.07825578121507622,1,1,0,0,1,0,0,1,1,5,Below Mean,Below Mean,30,86.5911330049261
130807,LA LIBERTAD,PATAZ,ONGON,PATAZONGON,1252,149,19,3,208,18,21,5.7,42.28759,8.914399999999999,10.9037,,634.34,0.0,59.1,97,112,0.0,1078.0634876000001,4.8,65.89473684210526,49.666666666666664,20.406961420219048,1.2995524068057676,2.7837259100642395,1.7727272727272727,136.19896502498213,1401,209,0.14917915774446824,45.27765881513205,0.0,0.5817880946429081,1,0,1,0,1,0,0,1,1,5,Below Mean,Below Mean,22,73.66009852216749
130808,LA LIBERTAD,PATAZ,PARCOY,PATAZPARCOY,11577,8161,52,20,1068,154,157,7.7,204.34281,45.794599999999996,58.857,,11595.42,933.78,32.6,339,729,0.0,228.1808706,4.8,222.6346153846154,408.05,315.53915896050574,86.50155443836755,1.5756408957341168,4.319444444444445,52.18347856925727,19738,1068,0.054108825615563884,58.74668152801702,4.730874455365285,-0.040248003881833916,1,0,0,1,0,0,0,1,0,3,Below Mean,Above Mean,72,41.02463054187192
130809,LA LIBERTAD,PATAZ,PATAZ,PATAZPATAZ,6470,3355,31,11,569,83,55,7.3,183.01452,41.8159,62.276900000000005,,7292.94,665.86,35.5,202,367,0.0,323.4883759,4.8,208.70967741935485,305.0,129.83464980201782,30.37203415011488,1.4045801526717556,3.2857142857142856,110.92577608142494,9825,569,0.05791348600508906,74.22839694656489,6.777201017811706,0.3946697845440474,1,0,1,1,0,0,0,1,0,4,Below Mean,Above Mean,42,44.59605911330049
130810,LA LIBERTAD,PATAZ,PIAS,PATAZPIAS,1257,533,13,3,143,21,9,6.8,60.7176,7.0619,22.654,,1639.04,7.88,35.5,39,103,0.0,254.0220058,4.8,96.6923076923077,177.66666666666666,62.98666900771319,7.046633595237913,1.675977653631285,1.875,221.47765363128488,1790,142,0.07932960893854749,91.56648044692737,0.4402234636871508,1.2131767229278345,1,0,1,1,1,0,0,0,1,5,Below Mean,Below Mean,16,44.59605911330049
130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,PATAZSANTIAGO DE CHALLAS,1236,1115,23,4,310,27,30,5.9,20.2745,12.037700000000001,4.4604,,1627.22,7.88,56.0,59,251,0.0,107.0106373,4.8,53.73913043478261,278.75,252.31136531134368,21.969778512850702,2.4245002126754573,2.111111111111111,33.201616333475116,2351,310,0.13185878349638452,69.21395150999575,0.33517652062951936,-0.1807864215710825,1,1,1,0,1,0,0,1,1,6,Below Mean,Below Mean,27,69.8423645320197
130812,LA LIBERTAD,PATAZ,TAURIJA,PATAZTAURIJA,2001,979,20,5,383,28,45,6.5,22.21247,9.039299999999999,4.4329,,1658.74,11.82,54.1,125,257,0.0,107.1855575,4.8,100.05,195.8,233.24037849035773,27.80225311605064,2.4496644295302015,2.92,26.032130872483222,2980,382,0.12818791946308725,55.66241610738255,0.39664429530201345,-0.23386804917000684,1,1,1,0,1,0,0,1,1,6,Below Mean,Below Mean,25,67.50246305418719
130801,LA LIBERTAD,PATAZ,TAYABAMBA,PATAZTAYABAMBA,9453,4188,86,17,1787,140,140,6.6,249.24207,49.7451,58.6707,,9467.82,204.88,37.8,435,1352,1.0,277.7689543,4.8,109.9186046511628,246.35294117647058,370.81177865815937,49.109159928892744,2.0526354372846565,2.7184466019417477,75.26847371893557,13641,1787,0.13100212594384575,69.40708159225863,1.501942672824573,0.13066929866733207,1,0,0,0,1,0,0,1,1,4,Below Mean,Below Mean,103,47.428571428571416
130813,LA LIBERTAD,PATAZ,URPAY,PATAZURPAY,1657,537,19,3,340,24,37,6.1,24.66015,4.5462,11.8365,,1532.66,3.94,52.7,109,231,0.0,83.9558267,4.8,87.21052631578948,179.0,262.0425629136232,26.132790137840427,2.780309936189608,2.772727272727273,94.41146308113035,2194,340,0.15496809480401094,69.85688240656336,0.17958067456700091,0.2724006736708614,1,0,1,0,1,0,0,1,1,5,Below Mean,Below Mean,22,65.77832512315271
130902,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,SANCHEZ CARRIONCHUGAY,16336,2241,131,12,2897,178,191,4.8,110.05955,42.7055,32.1799,,11252.64,464.92,67.2,741,2156,0.0,341.6406275,4.8,124.70229007633588,186.75,418.56848538893405,54.37585142007152,1.986327178769446,2.5804195804195804,30.314273025784573,18577,2897,0.15594552403509715,60.57296657156699,2.502664585239813,-0.20216381093088626,1,1,0,0,1,0,0,1,1,5,Below Mean,Below Mean,143,83.63546798029557
130903,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,SANCHEZ CARRIONCOCHORCO,8526,1081,57,8,1206,98,87,5.2,51.67664,11.988700000000001,20.3865,,5980.92,15.76,46.8,326,880,0.0,214.30653460000002,4.8,149.57894736842104,135.125,303.3038638850726,44.82831108221372,1.9256791922556467,2.8461538461538463,37.135812428437596,9607,1206,0.12553346518163838,62.255855105652124,0.16404704902675132,-0.15165831563514426,1,1,0,0,1,0,0,1,1,5,Below Mean,Below Mean,65,58.51231527093596
130904,LA LIBERTAD,SANCHEZ CARRION,CURGOS,SANCHEZ CARRIONCURGOS,6402,2121,45,8,1207,63,72,5.1,101.62046,14.3499,12.8582,,5709.0599999999995,51.22,50.1,224,983,0.0,80.36113040000001,4.8,142.26666666666668,265.125,659.5228282154676,106.05873707321568,1.583949313621964,2.547169811320755,26.401325824240292,8523,1207,0.14161680159568227,66.98416050686377,0.6009621025460519,-0.23113459374322642,1,1,0,0,1,0,0,1,1,5,Below Mean,Below Mean,53,62.57635467980296
130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,SANCHEZ CARRIONHUAMACHUCO,25492,46772,71,129,8027,491,388,7.1,1090.48627,98.4242,211.60920000000002,,54966.94,5098.36,34.4,1772,6255,0.0,340.7687284,4.8,359.0422535211268,362.5736434108527,586.908314442623,212.06171217440857,1.2163732979076718,4.395,51.244893723015615,72264,8027,0.11107882209675633,76.06407062991255,7.055186538248644,-0.047197123389679366,1,0,0,0,0,0,0,1,0,2,Below Mean,Above Mean,200,43.241379310344826
130905,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,SANCHEZ CARRIONMARCABAL,11459,365,70,16,2393,118,138,4.2,153.62372,23.584400000000002,21.894099999999998,,6898.94,78.8,65.5,645,1747,0.0,193.04475599999998,4.8,163.7,22.8125,445.4925468164492,61.25004504136855,2.165087956698241,2.9767441860465116,32.40415679972936,11824,2392,0.20230040595399187,58.34692151556157,0.6664411366711772,-0.1866906737277844,1,1,0,0,1,0,0,1,1,5,Below Mean,Above Mean,86,81.54187192118228
130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,SANCHEZ CARRIONSANAGORAN,13800,428,86,10,2615,148,111,4.1,121.40668,21.3873,23.765400000000003,,7289.0,39.4,64.1,706,1909,0.0,277.0617575,4.8,160.46511627906978,42.8,346.4931460271994,51.35317168411451,1.8203542310936183,2.6979166666666665,29.230707056508297,14228,2615,0.1837925217880236,51.22996907506325,0.2769187517570987,-0.21018634554274013,1,1,0,0,1,0,0,1,1,5,Below Mean,Below Mean,96,79.81773399014777
130907,LA LIBERTAD,SANCHEZ CARRION,SARIN,SANCHEZ CARRIONSARIN,7411,2175,69,5,1386,102,81,5.1,67.02421,16.2167,24.6865,,5051.08,19.7,63.1,318,1067,1.0,274.03198050000003,4.8,107.40579710144928,435.0,270.04147422858915,34.981318539935884,1.9090340079282286,2.472972972972973,45.06715522637179,9586,1385,0.1444815355727102,52.69225954517004,0.20550803254746505,-0.09293602837338767,1,1,1,0,1,0,0,1,1,6,Below Mean,Below Mean,74,78.58620689655173
130908,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,SANCHEZ CARRIONSARTIMBAMBA,13065,698,70,11,2157,132,99,4.7,166.66762,29.5048,31.084400000000002,,7828.78,74.86,64.1,622,1535,0.0,324.8210371,4.8,186.64285714285714,63.45454545454545,249.36808503281512,42.3710241272424,1.678413136670784,2.8518518518518516,39.5245949284313,13763,2157,0.1567245513332849,56.88280171474243,0.5439221100050861,-0.1339721840753,1,1,1,0,1,0,0,1,1,6,Below Mean,Below Mean,81,79.81773399014777
131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,SANTIAGO DE CHUCOANGASMARCA,3198,1899,18,9,597,47,41,6.1,42.19115,12.378200000000001,8.9886,,3565.7,279.74,49.7,160,436,1.0,123.89692020000001,4.8,177.66666666666666,211.0,217.92309249023606,41.139037126767896,1.7265057877182657,3.259259259259259,30.861389052383757,5097,596,0.1169315283500098,69.95683735530704,5.48832646654895,-0.19811305870670598,1,1,1,0,0,0,0,1,0,4,Below Mean,Above Mean,27,62.083743842364534
131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,SANTIAGO DE CHUCOCACHICADAN,3135,2715,27,13,526,57,72,7.1,31.00279,14.6359,15.3525,,3679.96,47.28,45.1,120,406,1.0,221.46722739999998,4.8,116.11111111111111,208.84615384615384,180.6136306016716,26.414743475494472,2.205128205128205,3.225,45.92628205128205,5850,526,0.08991452991452992,62.90529914529914,0.8082051282051281,-0.08657520228227462,1,1,1,1,0,0,0,1,1,6,Below Mean,Above Mean,40,56.418719211822655
131004,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,SANTIAGO DE CHUCOMOLLEBAMBA,828,1006,10,4,195,20,16,6.9,13.28649,2.9266,3.1545,,1540.54,55.16,50.1,52,143,1.0,57.131017500000006,4.8,82.8,251.5,245.05077298859587,32.10165126150606,1.9629225736095965,2.5714285714285716,30.10019083969466,1834,195,0.10632497273718648,83.9989094874591,3.0076335877862594,-0.20374883832781973,1,1,1,1,1,0,0,1,1,7,Below Mean,Below Mean,14,62.57635467980296
131005,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,SANTIAGO DE CHUCOMOLLEPATA,2290,168,18,3,321,22,25,6.0,104.95564,13.6824,8.850100000000001,,2340.36,204.88,42.9,51,270,0.0,56.2653587,4.8,127.22222222222223,56.0,373.2314248980341,43.685849638065136,1.9121236777868187,2.238095238095238,63.00925549227015,2458,321,0.1305939788445891,95.21399511798211,8.335231895850285,0.03990417192255029,1,0,0,0,1,0,0,0,0,2,Below Mean,Below Mean,21,53.709359605911324
131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,SANTIAGO DE CHUCOQUIRUVILCA,6096,7421,64,18,1078,114,113,6.9,63.62193,23.786099999999998,22.4351,,8723.16,598.88,41.4,261,818,1.0,450.26747950000004,4.8,95.25,412.27777777777777,182.1139738784977,30.019933962386016,1.6793667233853666,2.768292682926829,29.045960642154323,13517,1079,0.07982540504549826,64.53473403861804,4.430568913220389,-0.2115541759707856,1,1,1,1,1,0,0,1,1,7,Below Mean,Below Mean,82,51.86206896551724
131007,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,SANTIAGO DE CHUCOSANTA CRUZ DE CHUCA,2411,618,19,5,257,28,22,6.6,16.79555,8.506,4.8472,,2415.22,3.94,46.1,77,179,0.0,134.90894830000002,4.8,126.89473684210526,123.6,177.89776217535007,22.45218006788064,1.6507098052162428,2.0833333333333335,28.004621987454605,3029,256,0.08451634202707164,79.73654671508748,0.13007593265103995,-0.21926406686517175,1,1,1,1,1,0,0,1,1,7,Below Mean,Below Mean,24,57.65024630541872
131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,SANTIAGO DE CHUCOSANTIAGO DE CHUCO,12094,7803,138,27,1244,216,191,7.1,280.48352,44.2915,43.402300000000004,,14822.28,311.26,45.9,293,951,1.0,886.2942524,4.8,87.6376811594203,289.0,186.16841929550574,22.44965478013744,2.045534502688848,2.466666666666667,38.17360657385536,19897,1244,0.06252198823943309,74.4950495049505,1.5643564356435644,-0.14397466767307862,1,1,1,1,1,0,0,1,1,7,Below Mean,Below Mean,165,57.4039408866995
131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,SANTIAGO DE CHUCOSITABAMBA,2777,848,30,3,400,39,41,5.7,19.32992,5.6915,10.2851,,1985.76,3.94,62.6,93,307,0.0,260.8686798,4.8,92.56666666666666,282.6666666666667,126.50042935510727,13.895880497341329,2.206896551724138,2.4242424242424243,49.65220689655172,3625,400,0.1103448275862069,54.779586206896546,0.10868965517241379,-0.058989100577449945,1,0,1,0,1,0,0,1,1,5,Below Mean,Below Mean,33,77.9704433497537
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,TRUJILLOEL PORVENIR,0,203936,0,307,7052,821,542,9.0,285.17552,65.435,84.9724,,174502.6,39069.04,24.2,1627,5424,1.0,31.4096552,4.8,,664.28664495114,9774.064632202648,6492.780602061496,0.6683469323709399,4.4397394136807815,7.2915865761807614,203936,7051,0.03457457241487526,85.56733485014907,19.157500392279932,-0.37261979066525297,0,1,0,1,0,0,0,1,0,3,Above Mean,Above Mean,307,30.679802955665018
130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,TRUJILLOFLORENCIA DE MORA,0,38025,0,87,1249,310,212,9.8,55.81147,7.660699999999999,32.900800000000004,,30074.02,11780.6,20.9,245,1005,,2.0499189,4.8,,437.0689655172414,42440.70338587541,18549.514324688647,1.3727810650887575,6.0,15.14172255095332,38025,1250,0.03287310979618672,79.09012491781723,30.981196581196578,-0.31449874464584365,0,1,0,1,0,0,0,1,0,3,Above Mean,Above Mean,87,26.615763546798025
130104,LA LIBERTAD,TRUJILLO,HUANCHACO,TRUJILLOHUANCHACO,666,74107,0,175,2085,419,324,10.0,245.79836,55.601699999999994,69.8775,,59356.1,21772.44,18.9,678,1408,1.0,262.2522052,4.8,,423.4685714285714,667.2965814207004,285.1186701861144,0.9936741872066119,4.2457142857142856,16.354248859882578,74773,2086,0.027897770585639203,79.38172869886189,29.118050633249972,-0.3055214100331061,0,1,0,1,0,0,0,1,0,3,Below Mean,Above Mean,175,24.152709359605907
130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,TRUJILLOLA ESPERANZA,0,203776,0,300,5013,884,582,10.2,354.32009,52.954,60.9483,,170483.8,63382.78,19.2,1212,3801,,17.2812047,4.8,,679.2533333333333,17359.900840709328,11791.770512387948,0.7194173994974874,4.886666666666667,5.234155396121231,203776,5013,0.024600541771356784,83.66235474246231,31.10414376570352,-0.38785265448854134,0,1,0,1,0,0,0,1,0,3,Above Mean,Above Mean,300,24.522167487684726
130106,LA LIBERTAD,TRUJILLO,LAREDO,TRUJILLOLAREDO,10005,30031,25,83,1473,221,181,9.6,110.87509,41.2503,38.350699999999996,,34159.8,10500.1,17.1,369,1104,1.0,403.272821,4.8,400.2,361.8192771084337,267.8087745466982,99.2777046088112,1.0040963133180136,3.7222222222222223,16.76334424018383,40036,1473,0.03679188730142872,85.32270956139475,26.226646018583278,-0.30249253874970067,0,1,1,1,0,0,0,1,0,4,Below Mean,Above Mean,108,21.935960591133004
130107,LA LIBERTAD,TRUJILLO,MOCHE,TRUJILLOMOCHE,5054,34012,1,95,926,206,135,10.5,126.47223,29.2851,30.3335,,32252.84,13368.42,13.3,245,681,1.0,22.6848758,4.8,5054.0,358.0210526315789,4231.894450134041,1722.1165478014211,0.8728817897916347,3.5520833333333335,13.588190498131368,39066,926,0.023703476168535298,82.55987303537603,34.220089080018425,-0.326000826676634,0,1,0,1,0,0,0,1,0,3,Above Mean,Above Mean,96,17.25615763546798
130108,LA LIBERTAD,TRUJILLO,POROTO,TRUJILLOPOROTO,2526,1267,16,3,268,31,34,7.7,20.87558,6.173100000000001,7.3451,,3112.6,74.86,32.1,76,192,1.0,123.3734435,4.8,157.875,422.3333333333333,154.0039692577763,30.744055547091868,1.713683100448194,3.4210526315789473,33.88854468758238,3793,268,0.07065647244924862,82.06169259161614,1.9736356446084895,-0.1757005231090164,1,1,1,1,0,0,0,1,1,6,Below Mean,Above Mean,19,40.408866995073886
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,TRUJILLOSALAVERRY,41,20156,0,30,479,77,75,9.9,78.18611,13.687,21.1082,,18293.42,4475.84,18.7,120,359,1.0,235.7466665,4.8,,671.8666666666667,127.25524583398509,85.67247333696656,0.7525870178739417,5.066666666666666,18.289523196514335,20197,479,0.023716393523790662,90.57493687181264,22.160914987374365,-0.2911929743039638,0,1,1,1,0,0,0,0,0,3,Below Mean,Above Mean,30,23.906403940886698
130110,LA LIBERTAD,TRUJILLO,SIMBAL,TRUJILLOSIMBAL,3398,952,19,3,282,26,15,7.4,26.18313,6.5279,7.8976999999999995,,3542.06,476.74,31.8,101,180,0.0,317.6748828,4.8,178.8421052631579,317.3333333333333,69.2531930950633,13.693244998342061,0.942528735632184,1.8636363636363635,31.77235632183908,4350,281,0.06459770114942529,81.42666666666668,10.959540229885057,-0.1913684149501725,1,1,1,1,1,0,0,1,0,6,Below Mean,Below Mean,22,40.039408866995075
130101,LA LIBERTAD,TRUJILLO,TRUJILLO,TRUJILLOTRUJILLO,147,328517,0,727,3722,2302,2557,12.4,1976.24412,221.4249,281.4221,,305133.3,197973.18,5.0,938,2784,1.0,31.0482886,4.8,,451.8803301237964,23415.139216401127,10585.575399476285,1.4784095611323418,6.683631361760661,14.984564022831828,328664,3722,0.011324635493999952,92.84049972007887,60.23573619258574,-0.3156623191462913,0,1,0,1,0,0,0,0,0,2,Above Mean,Above Mean,727,7.0344827586206895
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,TRUJILLOVICTOR LARCO HERRERA,0,71865,0,141,863,367,322,12.4,325.28351,48.9478,51.5534,,68756.94,47224.84,6.1,225,638,1.0,9.8067805,4.8,,509.6808510638298,14377.807273243243,7328.093047458337,0.9587420858554234,4.886524822695035,12.55387880052877,71865,863,0.012008627287274752,95.67514088916718,65.7132679329298,-0.33365869119872155,0,1,0,1,0,0,0,0,0,2,Above Mean,Above Mean,141,8.389162561576354
131202,LA LIBERTAD,VIRU,CHAO,VIRUCHAO,5099,29326,34,53,1780,223,165,7.6,348.98326,76.49969999999999,90.17530000000001,,28647.739999999998,4917.12,34.8,492,1288,1.0,1373.9103377000001,4.8,149.97058823529412,553.3207547169811,63.322909517984044,25.056220231685064,1.1270878721859114,4.459770114942529,45.84074800290486,34425,1780,0.05170660856935367,83.21783587509077,14.283572984749455,-0.0872084815500393,1,1,1,1,0,0,0,1,0,5,Below Mean,Above Mean,87,43.733990147783246
131203,LA LIBERTAD,VIRU,GUADALUPITO,VIRUGUADALUPITO,291,6916,2,9,380,27,10,7.7,27.25813,12.4261,11.5785,,6146.4,945.6,45.3,113,267,1.0,350.144087,4.8,145.5,768.4444444444445,31.415638328343384,20.58295503930643,0.5133897599555988,3.3636363636363638,28.114853614541417,7207,380,0.05272651588733176,85.28375190786734,13.120577216594977,-0.21844793100570434,1,1,1,1,0,0,0,1,0,5,Below Mean,Above Mean,11,56.66502463054186
131201,LA LIBERTAD,VIRU,VIRU,VIRUVIRU,11834,43225,60,111,2878,341,327,8.1,738.04139,83.5193,98.9649,,43249.38,5685.42,30.6,768,2110,1.0,891.927628,4.8,197.23333333333332,389.4144144144144,191.7195909531799,61.730344785328256,1.2132439746453803,3.9064327485380117,31.45508908625293,55059,2878,0.05227119998547013,78.55097259303656,10.326050237018471,-0.19371740656754224,1,1,1,1,0,0,0,1,0,5,Below Mean,Above Mean,171,38.5615763546798
140116,LAMBAYEQUE,CHICLAYO,CAYALTI,CHICLAYOCAYALTI,1491,13863,20,31,905,82,93,9.0,43.2304,9.1684,8.637,385.0,14459.8,1583.8799999999999,16.8,255,650,1.0,133.6769843,9.4,74.55,447.19354838709677,381.51668566628496,114.85896454353214,1.1397681385958056,3.4313725490196076,9.844177413051973,15354,905,0.05894229516738309,94.17611045981504,10.315748339194997,-0.35372085057360536,0,1,0,1,0,1,1,0,0,4,Below Mean,Above Mean,51,21.566502463054185
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,CHICLAYOCHICLAYO,298,277627,5,574,4536,1789,1822,11.6,1381.28496,190.81560000000002,222.9461,385.0,258156.68,135993.04,7.5,1196,3340,1.0,38.4841092,9.4,59.6,483.6707317073171,15045.170903942868,7221.811957648223,1.2992713861653324,6.236614853195164,14.038164073041289,277925,4536,0.016320949896554825,92.88717459746334,48.931560672843396,-0.3226693003261474,0,1,0,1,0,1,1,0,0,4,Above Mean,Above Mean,579,10.113300492610838
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,CHICLAYOCHONGOYAPE,2911,15958,26,53,1123,136,131,8.7,35.75453,12.3613,12.4587,385.0,17213.86,2237.92,18.3,341,782,1.0,589.422011,9.4,111.96153846153847,301.0943396226415,134.02960616616673,32.01271694619494,1.415019343897398,3.3797468354430378,11.554785627219248,18869,1123,0.05951560761036621,91.22825798929462,11.860299962902115,-0.3410558038717008,0,1,1,1,0,1,1,0,0,5,Below Mean,Above Mean,79,23.413793103448274
140103,LAMBAYEQUE,CHICLAYO,ETEN,CHICLAYOETEN,285,12083,1,26,736,74,76,9.0,21.41896,5.595,4.4421,385.0,10645.88,3140.18,18.3,152,584,1.0,68.3524212,9.4,285.0,464.7307692307692,395.01161079572705,180.9445778637612,1.2128072445019404,5.555555555555555,6.285312904269081,12368,736,0.059508408796895215,86.07600258732212,25.389553686934025,-0.3800700665052193,0,1,0,1,0,1,1,1,0,5,Below Mean,Above Mean,27,23.413793103448274
140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,CHICLAYOETEN PUERTO,0,2358,0,4,28,7,9,11.3,14.1396,2.6792,3.3509,385.0,2257.62,657.98,8.8,12,16,,10.7444646,9.4,,589.5,372.2847204503796,219.46184270549878,0.6785411365564037,4.0,24.868850720949958,2358,28,0.011874469889737066,95.74300254452925,27.90415606446141,-0.2424807737696835,0,1,0,1,0,1,1,0,0,4,Below Mean,Above Mean,4,11.714285714285715
140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,CHICLAYOJOSE LEONARDO ORTIZ,0,161987,2,292,4900,960,645,10.1,324.5825,89.7975,96.0469,385.0,141698.16,52815.7,13.5,1240,3659,1.0,23.8896678,9.4,0.0,554.75,12306.575481137499,6780.630076404829,0.9908202510077969,5.459183673469388,10.376269391988245,161987,4899,0.030243167661602476,87.4750196003383,32.60490039324143,-0.349781333794062,0,1,0,1,0,1,1,1,0,5,Above Mean,Above Mean,294,17.502463054187192
140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,CHICLAYOLAGUNAS,1844,8492,10,19,508,61,61,8.9,80.75111,3.826,4.2366,385.0,9546.619999999999,1351.42,19.7,153,356,1.0,352.6643751,9.4,184.4,446.94736842105266,82.23115814229007,29.308318984783106,1.1803405572755417,4.206896551724138,7.173035990712075,10336,509,0.0492453560371517,92.36280959752321,13.074883900928794,-0.37349751865057657,0,1,1,1,0,1,1,0,0,5,Below Mean,Above Mean,29,25.137931034482754
140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,CHICLAYOLA VICTORIA,5359,87438,11,153,2346,393,296,10.6,194.72685,28.1325,30.2747,385.0,81179.76,31508.18,11.0,630,1716,1.0,33.5577732,9.4,487.1818181818182,571.4901960784314,4887.094236634271,2765.2907553472587,0.7424808991669989,4.201219512195122,5.709314417491945,92797,2346,0.025280989687166612,87.48101770531375,33.95387781932605,-0.38433465945808903,0,1,0,1,0,1,1,1,0,5,Above Mean,Above Mean,164,14.423645320197044
